text,label
"Subject: 2 . 882 s - > np np

. . . 's much restrictive s - > np np . 's "" "" np pro quite over-restriction , .
",1
"Subject: language power bibliography - - announcement

bibliography work language power has been placed linguist server . bibliography combines contributions number respondents query placed linguist while back . most those respondents are listed summary ( linguist 3-366 ) . items inappropriate - - was unable verify suggestions . bibliography includes wide range items relate one degree another topic - - highly theoretical highly particularistic applied . apologies incorrect incomplete references . [ moderators ' note : bibliography mentioned posting is available server . file , send message : listserv @ tamvm1 . tamu . edu ( are internet ) listserv @ tamvm1 ( are bitnet ) message consist single line : power bib linguist receive complete file . ]
",1
"Subject: re : 3 . 376 help re : iaupe

? hay alguien que sepa como se puede comunicar con los ordenadores de la universidad de texas ? es que busco informacion sobre el programa de educacion bilingue de los distintos condados que forman la ciudad de austin y areas limitrofes . . . gracias . . . brett
",1
"Subject: next

message is attempt linguistic community , is using next workstation ( cube , slab , turbo , whatever model ) , particularly area phonetics phonology . results survey , please indicate reply . thanks .
",1
"Subject: query english interrogatives

appreciate references discuss relationship correspondence between syntactic form pragmatic ( social ) function interrogatives english . much work am familiar claims form used function . own research suggests otherwise . please send replies directly : freed @ apollo . montclair . edu ( alice f . freed linguistics montclair state college )
",1
"Subject: query spanish binding

is request help , form references , suggestions , etc . , syntactic problem ( maybe apparent problem ) . recently stumbled upon interesting spanish data seem violate binding principles . particular , informants provided examples juan hablo pedro de / sobre el insist el antecedent least juan , perhaps pedro . facts are seem , binding principle 2 is clearly violated , since pronoun is free local domain . are cases , although clear , anaphor seems bound local domain . thoughts examples greatly appreciated . is interest , post summary responses received . thanks . steve seegmiller seegmiller @ apollo . montclair . edu
",1
"Subject: proofread medieval e - texts

humanist discussion group , vol . 5 , . 0856 . monday , 27 apr 1992 . am seeking volunteers proof-read transcriptions attached list medieval texts , prepared _ archivo digital de manuscritos y textos espan \ * ~ oles _ ( _ admyte _ ) , cd-rom disk published summer sociedad estatal quinto centenario . addition several hundred medieval texts transcribed according norms _ manual manuscript transcription dictionary old spanish language _ , 4th ed . ( madison , 1986 ) , disk contain special version tact , text analysis retrieval program u . toronto , _ bibliography old spanish texts _ , unite , program computer-assisted textual criticism . available texts represent interesting cross-section medieval spanish literary culture - - histories alfonsine tradition medical legal works translations classics medieval literatures . provide : - photocopy original ms printed edition - printout transcription - electronic version transcription - copy madison _ manual _ mentioned above - copy special version tact 200 - page manual participants project receive full credit work _ admyte _ - - mention satisfaction having helped bring fruition one most important scholarly projects quincentenary . lista de los textos castellanos que se han transcrito expresamente para admyte . actualmente obran en mi poder y esta / * ' n listos para corregir . abreviaturas bnm = madrid . biblioteca nacional bu = biblioteca universitaria esc . = escorial . monasterio cuando se trata de varios textos dentro de un mismo ms o edicio \ * ' n , se han agrupado bajo la signatura del volumen que los contiene . al final de cada texto se indica su taman \ * ~ o o en "" bytes "" o en folios . alfonso marti \ * ' nez de toledo . invencionario . bnm 9219 . 126 ff . ( transcr . p . gericke ) cro \ * ' nica de 1344 ( parte ) . madrid : zaba / * ' lburu 11-109 , ff . 1r - 107 ( 1 . 33 mb ) ( listo para corregir ) ( transcr . j . da cruz ) domingo marcos dura / * ' n . lux bella . impreso sevilla , 1492 . bnm 2165 . 6 ff . ( mu \ * 's ica ) ( transcr . d . burton ) domingo marcos dura / * ' n . glosa sobre lux bella . impreso salamanca , 1498 - 6-17 . bnm 2165 . 38 ff . ( mu \ * 's ica ) ( transcr . d . burton ) fueros de la novenera . salamanca bu 2652 , ff . 140r - 156v ( transcr . f . waltman ) bnm 2157 . impreso zaragoza , ca . 1490 ( transcr . h . torres ) : thomas kempis . imitatio christi , ff . a2r - o2r jean gerson . de meditatione cordis , ff . o3r - o9v pablo de santa mari \ * ' . suma de las cro \ * ' nicas de espan \ * ~ . esc . h . ii . 22 , ff . 52r - 98v ( transcr . j . krieger ) seudo - san bernardo . infancia del salvador . impreso burgos : juan de burgos , ca . 1495 . bnm 1424 ( 279 kb ) ( es realmente una traduccio \ * ' n de las meditationes de seudo - agusti \ * ' n ) ( transcr . f . waltman )
",1
"Subject: learn french quebec city

des amis de l ' universite ' laval , ecole des langues vivantes m ' ont demande ' de poster cette annonce . = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = learn french quebec city intensive french courses ( elementary , intermediate advanced levels ) - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - session admission deadlines - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - autumn / september-december / 15 weeks / 16 credits / june 15th winter / january - april / 15 weeks / 16 credits / november 1st spring / may-june / 6 weeks / 7 credits / april 1st summer / july-august / 6 weeks / 7 credits / 1st - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - * small classes * communicative approach * integration french - speaking milieu * exceptional sports facilities * campus housing accomodations francophones * age 18 older - - - - - - - - - - - - - - - - - information - - - - - - - - - - ecole des langues vivantes pavillon charles - de koninck ( 2305 ) universite laval , quebec , g1k 7p4 , canada phone : ( 418 ) 656-2321 , fax : ( 418 ) 656-2019
",1
"Subject: human subjects

number months ago raised issue dealing human subjects committees , since our department was being ( perceived ) hassled our own committee . received numerous responses , since forwarded lsa social issues ( something ) committee . responses varied shocked outrage anyone over our ( collective ) shoulders shocked outrage consider doing research without asking permission . primary hassle , was reflected again recent posting subject , is linguistic research normally involves using tape recorder . federal guidelines require ( am told ) special , complex class review data is being taped . our case , involves full committee review , takes two three weeks , rather ` expedited ' review , takes few days . are still negotiating whether class projects need cleared class class ( hope ) instead , student student . given students normally least half semester discover want , require additional two three weeks permission , much linguistic classroom research halted . greatly interested hearing list been able persuade human subjects committees issue kind ` blanket ' permission certain kinds research . suggested possibility were told nobody 's research was privileged , { sociology , psychology anthropology . . . } had through process , did . case , result attempting law abiding , almost lost informant , whose data had recorded illegally . asked recite nursery rhymes , requested permission . shortly afterwards , left town , never seen again . sigh . . . suggestions getting expedited reviews , blanket permissions , speeded ways being permitted tape record linguistic data without supreme court approval appreciated . geoff nathan < ga3662 @ siucvmb . siu . edu > southern illinois university carbondale
",1
"Subject: rules

re guido vanden wyngaerd ( 3-357 ) : must break longish silence caused few urgent jobs : > since nyman does n't seem begin understand > problem is here , let expand question once : > speakers * observe * ( violate ) wh-island constraint ; > form yes-no questions having recourse hierarchical > structure rather linear precedence , . e . unfailingly produce ( 1a ) > rather ( 1b ) : > > ( 1 ) is [ man is tall ] _ _ room ? > b is [ man _ _ tall ] is room ? must admit dull-wittedness . sorry ! agree real issue is involved here . > speakers proceeded basis inductive generalisation analogy > principle , one expect less random distribution > over ( 1a ) ( 1b ) acquisition stage , quod non . why less random distribution over ( 1a ) ( 1b ) expectable acquisition stage , speakers unfailingly - - , pattern children base inductive generalizations - - produce ( 1a ) ? > hence speakers > possess certain knowledge follow certian rules , one > where knowledge . are suggesting chomskyan "" tacit "" knowledge ? , might rules grow 's minds biological organs . > question is : one tell rules speakers > follow , wh-island rule yes-no question formation rule , > are grules lrules ? where does conviction speakers "" follow "" wh-island rule ? rule , formulated named grammarian , is clearly theoretical generalization ( grule ) . notice phenomenon here captured insular terms is principle amenable different theoretical formulation : e . g . , dick hudson 's word grammar ( _ english _ word _ grammar _ . oxford 1990 ) , is dependency-based approach , ( 1b ) ruled fact infringes adjacency principle ( confused gb 's adjacency ) . while is grammatically correct ( 2a ) is man is tall room ? , grammatically incorrect ( nonsensical ) ( 2b ) * is man tall is room ? terminology , ( 2a - b ) are technically rule-sentences exemplify ( witness existence ) corresponding norm language ( lrule ) . is typical norms violated mistake joke ( cf . alexis manaster ramer 's [ 3-371 ] posting _ man _ _ [ putatively ] possible np ) ; sometimes force , order bring home theoretical point [ e . g . ( 1b ) above ] . lrules ( norms-of - language qua institutional cultural facts ) are typically learned acquired experience . norms are deeply rooted human nature violation is less unnatural requires extra effort . ( is one basic tenets stampean natural phonology , unless ' m mistaken . ) example , anyone standing two hands ( instead two legs ) cocktail party certainly violate norm socially correct behaviour . case , ' two-leg ' constraint is almost vacuously norm , hard violate . same vein , lrule ( 2a ) is exemplification , is almost vacuously norm , linguistic professional violate producing ( 2b ) . is norm , nonetheless . > merit is making distinction > ? distinction is ( meta ) descriptive generative grammarians ' actual practice . martti nyman , dept general linguistics , univ helsinki , finland
",1
"Subject: tone grammar summary

> finally , lansing points english : > > > _ silver knife _ ( low high ) is knife made silver , _ silver > > knife _ ( high low ) is knife cutting silver . has nothing tone , rather accent placement . both _ silver _ _ knife _ are accented former case , latter case _ knife _ is deaccented . association between accent tone is great deal complicated claim suggests . richard sproat linguistics research department at&t bell laboratories tel ( 908 ) 582-5296 600 mountain avenue , room 2d - 451 fax ( 908 ) 582-7308 murray hill , nj 07974 rws @ research . att . com
",1
"Subject: gent conference

"" listserv "" international conference 1992 second circular : february 1992 literature analysis discourse special attention multicultural context tuesday 8 september - friday 11 september 1992 gent university , belgium writing reading literature , oral literary traditions , dialogic text , non-literary narratives , discourse theory , literature social practice , etc . , etc . , etc . keynote speakers : david birch ( murdoch , australia ) martin montgomery ( strathclyde , scotland ) elinor ochs ( los angeles , usa ) statement pala ' s aims pala 's principal aim is encourage cooperation between scholars teachers interested language / literary studies . interests pala members are wide , is reflected papers given pala conferences . interests members include : stylistics , literary theory , teaching language literature , critical linguistics , pragmatics , discours analysis , textual understanding , rhetoric , narratology , semiotic approaches text performance , sociolinguistics , cultural studies , post-structuralist theory ; short , theme has relevance study teaching language literature role society . 1992 conference theme highlight currently expanding field discours studies , 1992 conference has core theme ' literature analysis discourse , special attention multicultural context ' . papers covering interests wide processes writing reading literature , analysis dialogic text , oral literary traditions , relationship between literary non-literary discourse , discourse theory literary communication social practice been proposed , those dealing specifically writing reading literature multilingual / multicultural context . 1992 conference venue gent university is city type ; is campus , university buildings are dotted around town . conference sessions place hoveniersberg , overlooking bovenschelde one quiet parts town . programme conference sessions start morning wednesday full three days . is envisaged most participants arrive register tuesday evening . our provisional programme looks : tuedsday 8 sept 15 . 00 onwards : registration wednesday 9 sept 08 . 30 - 09 . 30 : late registration 09 . 45 : opening conference 10 . 00 - 18 . 00 : conference sessions 18 . 30 : pre-booked dinner 20 . 15 : drinks reception thursday 10 sept 08 . 30 - 18 . 00 : conference sessions 18 . 30 : pala agm 20 . 00 : pre-booked dinner friday 11 sept 08 . 30 - 17 . 00 : conference sessions 17 . 15 : wind-up session evening : activities arranged continuous coffee , tea , etc . throughout conference sessions . accommodation rooms vermeylen student hall residence , couple hundred metres conference centre , are available participants . is possible book rooms several nights either side conference dates . price registration form includes breakfast . unfortunately , double rooms are available . prefer stay hotel , recommend arcade hotel ( nederkouter , 9000 gent ; tel . 32-91 - 25 . 07 . 07 ) , is 10 minutes ' walk conference centre . alternatively , contact gent tourist office ( meersstraat 138 , 9000 gent ; tel . 32-91 - 25 . 35 . 55 ) . food breakfast served overpoort , university eating complex next door vermeylen . lunch supper is available conference participants , are snacks throughout day . single ' conference dinner ' , easier participants meet each , are arranging dinners both wednesday thursday evenings university restaurant . pre-booked . staying gent gent ( population around 230 , 000 ) is historic flemish city , first europe declare itself independent feudal control . has plethora medieval vistas bridges is thus entitled compete bruges amsterdam title ' venice north ' . is busy industrial city commercial administrative centre east flanders . first language is flemish / dutch ( depending one 's sociolinguistic viewpoint ) nearly every-body both english french least degree fluency . are numerous restaurants , cafes pubs near conference area ( including two vegetarian restaurants ) , many stay open small hours . prices are cheap northern european standards . those wishing combine conference visit gent surrounding area , train less hour bruges , brussels , antwerp belgian coast . even ardennes paris within few hours . registration / queries attend conference , fill registration form return , payment , 1st . confirmation registration details arrangements sent third circular those registered , enquiries , contact jim o'driscoll stef slembrouck seminarie voor engelse taalkunde , universiteit gent , rozier 44 , b-9000 gent , belgium ( tel : 32-91 - 64 . 37 . 88 / 89 / 90 ; fax : 32-91 - 64 . 41 . 95 ; e-mail pala92 @ engllang . rug . ac . ) . * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * pala 92 gent university registration form surname _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ first name ( s ) _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ affiliation _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ participate conference enclose eurocheque ( arranged direct transfer pala account belgium ) cover : ( tick appropriate ) pala member conference fee ( bf 1000 ) _ _ _ _ _ _ non-member conference fee ( bf 2000 ) _ _ _ _ _ _ student conference fee ( bf 600 ) _ _ _ _ _ _ dinner 9th september ( bf 500 ) _ _ _ _ _ _ dinner 10th september ( bf 500 ) _ _ _ _ _ _ accommodation tue 8th september ( bf 525 ) _ _ _ _ _ _ accommodation wed 9th september ( bf 525 ) _ _ _ _ _ _ accommodation thu 10th september ( bf 525 ) _ _ _ _ _ _ accommodation fri 11th september ( bf 525 ) _ _ _ _ _ _ accommodation ( specify ) ( bf ) _ _ _ _ _ _ fee international money transfer cheque eurocheques * ( bf 300 ) _ _ _ _ _ _ therefore enclose ( transferred ) total bf _ _ _ _ _ _ lacto-vegetarian / vegan food dinner ( s ) booked _ _ _ _ _ signature _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ please return pala conference 1992 , seminarie voor engelse taalkunde , universiteit gent , rozier 44 , b-9000 gent , belgium ( pala9 @ engllang . rug . ac . ) . final date registration is 1st 1992 . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ * . note payments must made belgian francs . cheques made payable ' pala conference 1992 ' . single eurocheque must bf 7 , 000 . international money transfers sent via ' swift ' , quoting our bank 's swift number ( bbru bb 900 ) our account number : bbl 390-0959358 - 83 . problems either method payment , please contact organizers .
",1
"Subject: tone grammar

none examples mentioned john cowan 's recent posting summarizing responses topic appears involve language uses language solely mark grammatical opposed lexical distinctions . makes one wonder stress . does anybody example language stress is distinctive used mark grammatical categories . possible examples mind need further reflection , anybody has clear examples , one interested ( examples am thinking , am too sure , involve tongan perhaps persian ) .
",1
"Subject: summ dialect bible translations

prepared summary responses received question tranlation ( s ) bible modern glasgow dialects . thanks those responded - - ken beesley xerox parc gavin burnage british national corpus group humgrad paul caron mcmaster u richard coates u sussex jacqueline kowtko u edinburgh r . glenn wooden st . andrews via forwarding frank maloney microsoft david morning glasgow u - - appreciate . first , mr . coates suggested general reference dialect biblical literature _ book thousand tongues _ , eugene nida , ed . , united bible societies ( 1972 ) , 2nd edition . mr . beesley mentioned 1983 translation "" broad scots "" , included temptation christ passage christ speaks scots dialect satan queen 's english . mr . burnage forwarded mention same edition similar discussion celtic discussion list : here , mr . maloney mr . morning discussed presbyterian church scotland elder jamie stewart 's rendition _ glasgow gospels _ ( 4 gospels ) , _ testament scots _ , william l . lorimer ( 1983 , edinburgh , southside publishers ltd , isbn 900025 24 7 ) . claimed latter is "" hard going times "" without intimate knowledge dialect . mr . caron mentioned one texts had been discussed recently cbc radio show "" happens "" . jacqueline kowtko edinburgh suggested contacting church scotland following address info : church scotland book shop 117 / 119 george street edinburgh eh2 4jn scotland 44 31 225 2229 finally , r . glenn wooden mentioned having seen bible translation done american south dialet called _ cotton patch nt / bible _ . thanks again responses . steve _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ stephen ryberg department linguistics northwestern university ryberg @ casbah . acns . nwu . edu _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
",1
"Subject: precoling 92 : symposium computational semantics

precoling - 92 22nd july , 2 - 6 p . m . symposium computational semantics sponsored european foundation logic , language information support commission european communities , dg xiii recent developments both theoretical computational semantics suggest is real possibility exploring high level computational techniques dealing meaning natural language are informed semantic theory are restricted particular theoretical approach ( e . g . quantifier scoping algorithms , semantic operators kind proposed johnson kay ) . symposium attempt explore relationship between current work theoretical computational semantics . papers presented researchers both theoretical computational semantics ample discussion floor . invited speakers are : hiyan alshawi , sri , cambridge johan van benthem , university amsterdam ( confirmed ) robin cooper , university edinburgh hans kamp , stuttgart university remko scha , university amsterdam - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - hans uszkoreit , comput . ling . , univ . saarbruecken , 66 saarbruecken 11 , frg uszkoreit @ coli . uni-sb . de - phone : + 49 ( 681 ) 302-4115 - fax : + 49 ( 681 ) 302-4351
",1
"Subject: re : 3 . 375 gent conference

is anyone department bilingual education univ . texas , austin information availability work school system ? types certification are required ? etc . . . certainly appreciate help clues : brett rosenberg univ . arizona dept . spanish & portuguese
",1
"Subject: query raising / aw / / ay / alias "" canadian raising ""

query is addressed those linguists speak dialects [ aw ] [ ay ] are replaced something [ / \ w ] [ / \ y ] words ' type ' ' write ' . different vowel first syllable ' writer ' second syllable ' typewriter ' ? , put another , different vowels first second syllables ' typewriter ' ?
",1
"Subject: re : 3 . 403 human subjects

am clear laws outside uk surely problem using human subjects speaking is copyright ? unless clearance fronm theri words y ' published ' form might contravene rights . certaibly authors ' authetntic ' , aterr / materials faced issue soime .
",1
"Subject: re : 3 . 399 human subjects

our graduate seminar linguistics asl was preparing videotape deaf native signers , berkeley late seventies , our "" informed consent "" forms had specify uses might eventually tapes data request subjects ' assent . one aspect experience bears question adults low literacy . wrote our own forms . one member seminar focused legal contractual nature document wrote legalese text , formal style distinctive laws contracts incorporating many obscure highly formal archaisms often noted therein : - ) . ( example made memory : "" . . . whereas party first part future herein unspecified desire exhibit tapes . . . "" ) . another student , keeping mind low english skills many deaf , wrote form tended short , conversational statements questions ( "" . . . want show parts tapes linguists tell things asl . is ok ? please initial : yes _ _ _ _ _ _ _ _ . . . . "" ) consensus group was second style was much preferable . 's perfectly possible precise without being complex obscure , document subject can't understand runs great risk obtaining consent without providing information . ' m sure handled issue subjects unable understand even simple - english form , whether came . had certified interpreter explain prospective subject discuss sure subject understood , while videotaping whole discussion , having interpreter start explaining were taping getting subject 's consent . tape accompany signed ( = "" signatured "" ) consent form . mark . mandel dragon systems , inc . : speech recognition : + 1 617 965-5200 320 nevada st . : newton , mass . 02160 , usa
",1
"Subject: conference aisb ' 93 call papers

= = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = aisb ' 93 conference : announcement call papers theme : "" prospects ai general science intelligence "" 29 march - - 2 april 1993 university birmingham = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = 1 . introduction 2 . invited talks 3 . topic areas submitted papers 4 . timetable submitted papers 5 . paper lengths submission details 6 . call referees 7 . workshops tutorials 8 . lagb conference 9 . email , paper mail , phone fax . 1 . introduction society study artificial intelligence simulation behaviour ( one oldest ai societies ) hold ninth bi-annual conference dates above university birmingham . site is manor house , charming convivial residential hall close university . tutorials workshops are planned monday 29th march morning tuesday 30th march , main conference start lunch tuesday 30th march end friday 2nd april . programme chair is aaron sloman , local arrangements organiser is donald peterson , both assisted petra hickey . conference "" single track "" usual , invited speakers submitted papers , plus "" poster session "" allow larger numbers report work , proceedings published . conference cover usual topic areas conferences ai cognitive science . however , turn century approaching , computer power longer major bottleneck most ai research ( apart connectionism ) seemed appropriate ask our invited speakers forwards rather backwards , theme conference "" prospects ai general science intelligence "" . submitted papers exploring are welcome , addition normal technical papers . 2 . invited talks far following agreed invited talks : prof david hogg ( leeds ) "" prospects computer vision "" prof allan ramsay ( dublin ) "" prospects natural language processing machine "" prof glyn humphreys ( birmingham ) "" prospects connectionism - science engineering "" . prof ian sommerville ( lancaster ) "" prospects ai systems design "" titles are provisional . 3 . topic areas submitted papers papers are invited normal areas represented ai cognitive science conferences , including : ai design , ai software engineering teaching ai cognitive science , analogical forms reasoning applications ai , automated discovery , control actions , creativity , distributed intelligence , expert systems , intelligent interfaces intelligent tutoring systems , knowledge representation , learning , methodology , modelling affective processes , music , natural language , naive physics , philosophical foundations , planning , problem solving , robotics , tools ai , vision , papers neural nets genetic algorithms are welcomed , capable being judged contributing one topic areas . papers either full papers descriptions work presented poster session . 4 . timetable submitted papers submission deadline : 1st september 1992 date notification acceptances : mid october 1992 date submission camera ready final copy : mid december 1992 conference proceedings published . long papers invited papers definitely included . selected poster summaries included is space . 5 . paper length submission details full papers : 10 pages maximum , a4 8 . 5 "" x11 "" , smaller 12 point print size times roman similar preferred , letter quality print . poster submissions 5 pages summary excessively long papers rejected without being reviewed . submissions include 1 . full names addresses authors 2 . electronic mail address available 3 . topic area 4 . label : "" long paper "" "" poster summary "" 5 . abstract longer 10 lines . 6 . statement certifying paper is being submitted elsewhere publication . 7 . undertaking paper is accepted least one authors attend conference . three copies are required . 6 . call referees anyone willing act reviewer during september write programme chair , summary cv indication status experience , preferred topic areas . 7 . workshops tutorials first day half conference are allocated workshops tutorials . organised dr hyacinth s . nwana , anyone interested giving workshop tutorial contact : department computer science , university keele , staffs . st5 5bg . u . k . phone : + 44 782 583413 , + 44 782 621111 ( x 3413 ) email janet : nwanahs @ uk . ac . keele . cs bitnet : nwanahs % cs . kl . ac . uk @ ukacrl uucp : . . . ! ukc ! kl-cs ! nwanahs : nwanahs @ cs . keele . ac . uk 8 . lagb conference . shortly before aisb ' 93 , linguistics association great britain ( lagb ) hold spring meeting university birmingham 22-24 th march , 1993 . information , please contact dr . william edmondson : postal address below ; phone + 44 - ( 0 ) 21-414 - 4763 ; email edmondsonwh @ vax1 . bham . ac . uk 9 . email , paper mail , phone fax . email : * aisb93 - prog @ cs . bham . ac . uk ( communications relating submission papers programme ) * aisb93 - delegates @ cs . bham . ac . uk ( information accommodation , meals , programme etc . becomes available - - - enquirers placed mailing list ) address : aisb ' 93 ( prog ) aisb ' 93 ( delegates ) , school computer science , university birmingham , edgbaston , birmingham , b15 2tt , u . k . phone : + 44 - ( 0 ) 21-414 - 3711 fax : + 44 - ( 0 ) 21-414 - 4281 donald peterson , april 1992 .
",1
"Subject: closing linguistics soas call help ! ! !

soas department phonetics linguistics closed october 1992 dear colleagues , tuesday 19 , dr david bennett , head our department , was told cease functioning october . are department school oriental african studies university london . members our department are : dr david bennett prof thea bynon dr wynn chao dr monik charette dr katrina hayward dr richard hayward * dr george hewitt * * dr bruce ingham prof jonathan kaye prof ruth kempson * cross appointed africa department * * cross appointed near middle east department our department offers degrees ba , ma , mphil phd level . approximately 60 students , mostly postgraduate level are enrolled . many students , particularly university college , london ( ucl ) courses us . run ma - linguistics ma - phonetics programme jointly ucl . ma english - arabic applied linguistics translation together birbeck college . programmes course affected decision . department phonetics linguistics is oldest linguistic department u . k . was home "" london school "" received worldwide attention under intellectual leadership prof jr firth . chair , occupy today , was first chair linguistics u . k . over years our graduates distinguished themselves many areas linguistics . later postings provide partial list known soas graduates . is acknowledged , even administration soas , remain centre academic excellence our field . decision close soas linguistics department was made consultation , advanced warning . was result discussions governing body school , finance general purposes committee management committee . is linguistic representation bodies . reasons given closing department are : ( 1 ) severe budget cuts ( 2 ) our low number undergraduate students ( 3 ) "" general perception "" our department is integrated school . was stated , among options considered closing our department cause "" least harm "" school . one was present represent linguistics side story . decision presented academic board school wednesday 27 . academic board has advisory role are hoping mobilise school opinion against decision . unlike similar cases countries , most members our department redeployed elsewhere school . recent legislation has virtually destroyed notion tenure u . k . many us are facing "" premature retirement "" , "" redundancy "" form "" severance "" agreement . administration school seems feel easily jobs terminating our employment school cause us undue hardships . given administration 's figures cost severing relation us , offers are likely receive school attractive . , statement has been forthcoming our future school director has stated meeting us individually next week . keep posted aspect . something try help us stop closing our department , please send ( order preference ) fax letter address fax number given below . possible institution 's letterhead . please feel free comments our department whole individual members whose work reputation are familiar . pass message along colleagues encourage write . feel inclined , departmental resolutions reflecting opinion event quite helpful . hope able arrive next wednesday 's meeting armful letters ( copies letters sent our director ) support lot improve our spirits . long difficult struggle both our department our jobs careers . thank advance listening support . jonathan kaye professor general linguistics department phonetics & linguistics school oriental african studies thornhaugh street , russell square london , wc1h 0xg u . k . e-mail : jk @ ukacrl . earn jk @ uk . ac . rl . ib ( janet ) fax number : ( 44 ) + 71-436 - 3844
",1
"Subject: soas ceases publications cancels linguistics !

forwarded indology : date : wed , 20 92 14 : 25 : 06 + 0100 reply - : indology discussion list < indology @ liverpool . ac . uk > sender : owner indology < qq43 @ liverpool . ac . uk > : dominik wujastyk < ucgadkw @ ucl . ac . uk > monday week management committee soas decided close soas publications ' department , department linguistics . later same day , staff members connected departments were given notice contracts terminate september 1992 . means bulletin soas , pillar indological publication , disappear , along book series etc . discussions initiated publishers blackwells oup want over bsoas , china forum , etc . is hard publishing company able provide specialized editorial functions until been supported soas . loss complete linguistics department is equally horrific . background - - far gather - - is further cause alarm . apparently soas has always received annual special funding supplement department education recognised oriental african languages are needed nation , never student numbers mainstream subjects . enabled soas higher staff : student ratio colleges london university . , university funding council ( ufc ) forgot pay special funding supplement , leaving soas financial shortfall 650 , 000 pounds . clerical error was discovered , ufc refused amount , furthermore decided reinstate special funding future . soas 's response is save money most expensive part budget , namely staff salaries . indology members agree whole story is incredible many reasons , nevertheless is true . is hard avoid impression farcical mismanagement ufc devastatingly inadequate response soas itself . perhaps are mitigating facts yet light , , are known staff members soas been sacked , nor staff members . letters protest addressed mr . michael mcwilliam , director , school oriental african studies , thornhaugh street , russell square , london wc1h 0xg england . dominik
",1
"Subject: query : causatives korean

anyone point books articles causative constructions korean ? please send e-mail directly . thanks ! hiromi morikawa hiromi @ psych . stanford . edu
",1
"Subject: closure famous department linguistics

heard department linguistics school oriental african studies london is threatened closure . members department heard week ; has been previous consultation . school has had funds cut decided cut down publications programme linguistics activities . department threatened has illustrious history ; first ever chair linguistics britain was held soas firth . present members department include dr david bennett , prof . theodora bynon , dr wynn chao , dr monik charette , dr katrina haywood , dr dick haywood fba , dr hewitt , dr bruce ingham , prof . jonathan kaye , prof ruth kempson fba , prof . emeritus r . h . robins fba . is useless stress distinguished department is much school has primary responsibility study oriental african languages needs department linguistics phonetics . letters protest addressed director , school oriental african studies , thornhaugh street , russell square , london wc1 , england . useful send copies chairman department ( dr d . bennett ) same address vice - chancellor university london , senate house , malet street , london wc1 , england . fax number soas is44 - 71-436 - 3844 . anna morpurgo davies
",1
