Ngay,MaCK,GiaMoCua,GiaCaoNhat,GiaThapNhat,GiaDongCua,KhoiLuongGD,GiaTriGD,SoLuongNamGiu
2024-08-12,VHM,69900.0,73100.0,66700.0,69900.0,4025079.0,281353022100.0,40000.0
2024-03-14,VHM,69300.0,70600.0,68000.0,70400.0,8307854.0,584872921600.0,40000.0
2024-11-08,MSN,77500.0,80700.0,74300.0,79300.0,7610165.0,603486084500.0,35000.0
2024-08-11,VCB,105200.0,106700.0,103700.0,105500.0,8795190.0,927892545000.0,30000.0
2024-05-07,HPG,23400.0,24600.0,22300.0,24500.0,8699683.0,213142233500.0,100000.0
2024-04-08,VIC,44700.0,46300.0,43200.0,45200.0,5194295.0,234782134000.0,60000.0
2024-02-23,VIC,48500.0,50200.0,46800.0,50000.0,6048143.0,302407150000.0,60000.0
2024-11-17,GAS,111100.0,116500.0,105600.0,108300.0,3823391.0,414073245300.0,20000.0
2024-01-10,HPG,26100.0,27400.0,24800.0,26800.0,7389417.0,198036375600.0,100000.0
2024-12-28,HPG,23400.0,23800.0,23100.0,23300.0,4789088.0,111585750400.0,100000.0
2024-12-19,VCB,90400.0,92100.0,88700.0,91900.0,9745690.0,895628911000.0,30000.0
2024-10-16,VHM,62000.0,63900.0,60100.0,61300.0,2871730.0,176037049000.0,40000.0
2024-05-08,PLX,51200.0,52000.0,50300.0,52000.0,3206099.0,166717148000.0,45000.0
2024-09-26,VNM,84300.0,86900.0,81700.0,83300.0,1787042.0,148860598600.0,50000.0
2024-07-23,PLX,56800.0,58200.0,55500.0,57800.0,1710323.0,98856669400.0,45000.0
2024-07-29,GAS,128500.0,133100.0,124000.0,131800.0,1651642.0,217686415600.0,20000.0
2024-02-24,VIC,50600.0,51700.0,49500.0,50500.0,5075824.0,256329112000.0,60000.0
2024-11-14,HPG,23400.0,23700.0,23100.0,23200.0,7759991.0,180031791200.0,100000.0
2024-10-04,VNM,82200.0,85500.0,79000.0,83500.0,6703646.0,559754441000.0,50000.0
2024-04-28,VIC,42800.0,44300.0,41300.0,43000.0,3407783.0,146534669000.0,60000.0
2024-03-17,VNM,83400.0,87500.0,79400.0,83900.0,8446560.0,708666384000.0,50000.0
2024-12-21,SAB,141200.0,144000.0,138400.0,138900.0,8305611.0,1153649367900.0,15000.0
2024-06-16,VIC,40800.0,41300.0,40200.0,40200.0,3780935.0,151993587000.0,60000.0
2024-08-20,VCB,102000.0,106400.0,97600.0,98400.0,6179859.0,608098125600.0,30000.0
2024-06-21,SAB,143000.0,146200.0,139800.0,142500.0,845823.0,120529777500.0,15000.0
2024-07-18,VCB,97200.0,99500.0,94900.0,95400.0,4998975.0,476902215000.0,30000.0
2024-08-17,PLX,59300.0,60600.0,48000.0,48000.0,7569534.0,363337632000.0,45000.0
2024-07-17,VNM,82900.0,86200.0,79700.0,85800.0,2538363.0,217791545400.0,50000.0
2024-02-09,VIC,49900.0,50700.0,49100.0,50600.0,1163939.0,58895313400.0,60000.0
2024-04-25,SAB,136100.0,139200.0,133100.0,136400.0,2914237.0,397501926800.0,15000.0
2024-08-18,PLX,58800.0,60800.0,55300.0,55300.0,1227577.0,67885008100.0,45000.0
2024-07-30,VIC,48800.0,49700.0,47800.0,49500.0,7054875.0,349216312500.0,60000.0
2024-10-11,VIC,44500.0,46500.0,42400.0,43000.0,4779987.0,205539441000.0,60000.0
2024-06-03,MSN,75300.0,76800.0,73900.0,75900.0,2357578.0,178940170200.0,35000.0
2024-02-22,FPT,118400.0,120900.0,100.0,100.0,7217378.0,721737800.0,25000.0
2024-08-04,PLX,60300.0,63100.0,57500.0,60100.0,5110134.0,307119053400.0,45000.0
2024-12-26,VIC,43400.0,44900.0,41900.0,42700.0,7123995.0,304194586500.0,60000.0
2024-05-04,GAS,113200.0,117600.0,108700.0,113600.0,5680948.0,645355692800.0,20000.0
2024-02-06,VCB,106000.0,110800.0,101300.0,107900.0,9213455.0,994131794500.0,30000.0
2024-06-18,VNM,73900.0,74900.0,72900.0,74000.0,5778774.0,427629276000.0,50000.0
2024-12-09,HPG,23400.0,24200.0,22700.0,23400.0,9673295.0,226355103000.0,100000.0
2024-02-27,VCB,102900.0,104800.0,101100.0,103600.0,3266562.0,338415823200.0,30000.0
2024-01-09,VCB,97000.0,99300.0,94700.0,98100.0,2078960.0,203945976000.0,30000.0
2024-04-04,MSN,84600.0,88600.0,80500.0,80600.0,8539195.0,688259117000.0,35000.0
2024-11-09,PLX,48800.0,49700.0,47900.0,48400.0,9005511.0,435866732400.0,45000.0
2024-11-09,SAB,159000.0,162100.0,155800.0,160500.0,4573567.0,734057503500.0,15000.0
2024-08-18,GAS,132100.0,135400.0,128900.0,131300.0,8071818.0,1059829703400.0,20000.0
2024-02-12,VIC,49000.0,51200.0,46900.0,47800.0,1069071.0,51101593800.0,60000.0
2024-12-03,VNM,70400.0,72100.0,68700.0,71400.0,6085947.0,434536615800.0,50000.0
2024-01-14,MSN,88000.0,89500.0,86500.0,88500.0,587451.0,51989413500.0,35000.0
2024-02-14,HPG,27300.0,28500.0,26100.0,26400.0,863501.0,22796426400.0,100000.0
2024-05-15,VCB,83900.0,87300.0,80500.0,80700.0,9556414.0,771202609800.0,30000.0
2024-08-22,FPT,121600.0,127100.0,116100.0,125500.0,6542506.0,821084503000.0,25000.0
2024-04-25,VIC,42100.0,43800.0,40500.0,40500.0,4549414.0,184251267000.0,60000.0
2024-11-18,MSN,77400.0,80800.0,73900.0,78800.0,603530.0,47558164000.0,35000.0
2024-12-16,VNM,72900.0,76500.0,69200.0,72500.0,1045620.0,75807450000.0,50000.0
2024-07-22,VHM,66900.0,67900.0,65800.0,66600.0,9729666.0,647995755600.0,40000.0
2024-04-23,FPT,103400.0,108500.0,98300.0,102300.0,655736.0,67081792800.0,25000.0
2024-03-24,VHM,67600.0,70700.0,64500.0,65400.0,8949381.0,585289517400.0,40000.0
2024-03-30,SAB,148900.0,150400.0,147300.0,147600.0,1943106.0,286802445600.0,15000.0
2024-02-13,FPT,119900.0,124800.0,115100.0,122200.0,5549474.0,678145722800.0,25000.0
2024-08-11,FPT,118400.0,122600.0,114200.0,116100.0,8912141.0,1034699570100.0,24648.464788732395
2024-09-16,VCB,99500.0,101300.0,97800.0,98800.0,3257343.0,321825488400.0,30000.0
2024-12-01,VHM,58200.0,60800.0,55700.0,58900.0,4031896.0,237478674400.0,40000.0
2024-02-21,SAB,167300.0,174700.0,159900.0,172700.0,,,15000.0
2024-12-21,MSN,78100.0,80000.0,76300.0,78100.0,9136194.0,713536751400.0,35000.0
2024-04-22,VIC,42400.0,44100.0,40600.0,42600.0,2849927.0,121406890200.0,60000.0
2024-02-19,HPG,27400.0,27800.0,27000.0,27300.0,5333945.0,145616698500.0,100000.0
2024-01-14,HPG,25600.0,26600.0,24700.0,25600.0,7352472.0,188223283200.0,100000.0
2024-02-02,VHM,71800.0,73700.0,69900.0,73600.0,1113502.0,81953747200.0,40000.0
2024-05-09,FPT,98900.0,100800.0,97100.0,98700.0,525898.0,51906132600.0,25000.0
2024-01-17,VIC,48200.0,50500.0,46000.0,49900.0,8552895.0,426789460500.0,60000.0
2024-04-30,GAS,113700.0,115000.0,112400.0,114600.0,6982329.0,800174903400.0,20000.0
2024-07-18,HPG,26200.0,27400.0,25000.0,26000.0,3133393.0,81468218000.0,100000.0
2024-10-23,SAB,139200.0,142800.0,135600.0,139000.0,3905167.0,542818213000.0,15000.0
2024-07-01,FPT,108300.0,113300.0,103300.0,104800.0,7823918.0,819946606400.0,25000.0
2024-07-01,PLX,50700.0,52800.0,48700.0,49600.0,1234882.0,61250147200.0,45000.0
2024-05-30,SAB,139700.0,145200.0,134100.0,141600.0,3885307.0,550159471200.0,15000.0
2024-12-31,VCB,91100.0,94600.0,87600.0,91900.0,8358845.0,768177855500.0,30000.0
2024-08-27,MSN,94900.0,99400.0,90300.0,98800.0,1160791.0,114686150800.0,35000.0
2024-06-13,MSN,77400.0,80000.0,74800.0,75900.0,5118063.0,388460981700.0,35000.0
2024-06-04,VCB,87200.0,90900.0,83600.0,88000.0,4287109.0,377265592000.0,30000.0
2024-05-13,VNM,70900.0,71800.0,70000.0,70200.0,1899675.0,133357185000.0,50000.0
2024-11-10,VNM,72900.0,74400.0,71500.0,73600.0,4872735.0,358633296000.0,50000.0
2024-03-25,VHM,67900.0,69100.0,66600.0,68200.0,7599645.0,518295789000.0,40000.0
2024-11-27,VCB,84100.0,85500.0,82700.0,83700.0,1942322.0,162572351400.0,30000.0
2024-01-10,VNM,83000.0,86600.0,79400.0,83400.0,7721386.0,643963592400.0,50000.0
2024-02-04,VHM,72000.0,74800.0,65000.0,65000.0,6653063.0,432449095000.0,40000.0
2024-09-02,VHM,69500.0,71600.0,0.0,0.0,4753848.0,0.0,40000.0
2024-03-30,MSN,84000.0,85800.0,82300.0,85600.0,4223496.0,361531257600.0,35000.0
2024-02-17,GAS,128900.0,133800.0,124000.0,128600.0,5552777.0,714087122200.0,20000.0
2024-12-07,MSN,74700.0,76400.0,73100.0,75800.0,2502468.0,189687074400.0,35000.0
2024-08-27,VIC,48400.0,50500.0,46300.0,47700.0,9076772.0,432962024400.0,60000.0
2024-12-17,GAS,114400.0,117400.0,111300.0,114800.0,2003097.0,229955535600.0,20000.0
2024-06-27,PLX,53000.0,54500.0,51500.0,53100.0,7661431.0,406821986100.0,45000.0
2024-05-31,VCB,85100.0,87400.0,82900.0,84100.0,2944307.0,247616218700.0,30000.0
2024-12-24,MSN,80400.0,84300.0,76600.0,80500.0,1331565.0,107190982500.0,35000.0
2024-08-25,VHM,73300.0,74900.0,71600.0,73400.0,2657591.0,195067179400.0,40000.0
2024-12-21,VNM,76900.0,79700.0,74100.0,75700.0,9629383.0,728944293100.0,50000.0
2024-05-27,VCB,83000.0,85100.0,80800.0,81200.0,8981470.0,729295364000.0,30000.0
2024-05-22,VNM,71600.0,73900.0,69200.0,70000.0,7587131.0,531099170000.0,50000.0
2024-07-26,VNM,86600.0,89400.0,83700.0,85400.0,4736880.0,404529552000.0,50000.0
2024-08-29,SAB,165100.0,167800.0,162400.0,163600.0,6347261.0,1038411899600.0,15000.0
2024-08-01,VHM,68300.0,69600.0,66900.0,67800.0,9712093.0,658479905400.0,40000.0
2024-02-26,SAB,164600.0,171700.0,157500.0,159900.0,4995241.0,798739035900.0,15000.0
2024-09-14,VHM,69400.0,70500.0,68300.0,68300.0,739057.0,50477593100.0,40000.0
2024-12-18,VHM,59900.0,61000.0,58800.0,60900.0,9322137.0,567718143300.0,40000.0
2024-11-19,MSN,78000.0,79000.0,77000.0,78600.0,6964760.0,547430136000.0,35000.0
2024-10-21,PLX,54600.0,55500.0,53700.0,54500.0,1246497.0,67934086500.0,45000.0
2024-02-15,VHM,70000.0,73300.0,66600.0,67700.0,6164312.0,417323922400.0,40000.0
2024-10-23,VIC,44400.0,46000.0,42800.0,45100.0,5178122.0,233533302200.0,60000.0
2024-09-09,VCB,102800.0,107000.0,98600.0,101500.0,1149814.0,116706121000.0,30000.0
2024-03-22,HPG,26300.0,27300.0,25000.0,25700.0,3058836.0,78612085200.0,100000.0
2024-04-03,FPT,110500.0,113900.0,107100.0,111900.0,3589030.0,401612457000.0,25000.0
2024-08-18,VNM,90100.0,92000.0,88200.0,90600.0,8959289.0,811711583400.0,50000.0
2024-05-03,SAB,140600.0,145100.0,136000.0,139200.0,4945240.5,688377477600.0,15000.0
2024-11-13,GAS,108700.0,113900.0,103400.0,113600.0,9873807.0,1121664475200.0,20000.0
2024-10-17,VNM,77300.0,79500.0,75100.0,79000.0,3755152.0,296657008000.0,50000.0
2024-03-07,HPG,27300.0,27700.0,26900.0,27500.0,639861.0,17596177500.0,100000.0
2024-05-06,HPG,23100.0,25000.0,22200.0,22300.0,6412117.0,142990209100.0,100000.0
2024-09-29,MSN,89400.0,100800.0,88100.0,100800.0,2695881.0,271744804800.0,35000.0
2024-05-20,PLX,50300.0,55300.0,49100.0,50900.0,1040613.0,52967201700.0,45000.0
2024-07-28,GAS,126300.0,131200.0,119800.0,125500.0,2430397.0,305014823500.0,20000.0
2024-05-07,MSN,77300.0,80100.0,74400.0,75800.0,8444001.0,640055275800.0,35000.0
2024-08-25,FPT,123700.0,126200.0,121200.0,122300.0,9251497.0,1131458083100.0,24648.464788732395
2024-11-30,VHM,60400.0,62100.0,58800.0,59600.0,7101820.0,423268472000.0,40000.0
2024-02-19,VIC,49900.0,51600.0,48300.0,48900.0,9930808.0,485616511200.0,60000.0
2024-04-11,VHM,63900.0,65200.0,62700.0,64900.0,4452476.0,288965692400.0,40000.0
2024-09-28,VIC,47200.0,48900.0,45500.0,46100.0,5880318.0,271082659800.0,60000.0
2024-07-23,VCB,100900.0,103400.0,98300.0,103100.0,2601361.0,268200319100.0,30000.0
2024-07-25,VNM,83300.0,85500.0,81100.0,85200.0,9159251.0,780368185200.0,50000.0
2024-10-27,VCB,91800.0,92900.0,90700.0,91900.0,7732698.0,710634946200.0,30000.0
2024-06-26,GAS,116600.0,119100.0,114200.0,116200.0,7750385.0,900594737000.0,20000.0
2024-02-25,PLX,59800.0,59900.0,58000.0,59900.0,4176002.0,250142519800.0,45000.0
2024-12-25,FPT,101000.0,103700.0,98300.0,101700.0,7957971.0,809325650700.0,25000.0
2024-11-02,PLX,51000.0,52100.0,50000.0,51400.0,6636815.0,341132291000.0,45000.0
2024-05-25,VIC,41300.0,42400.0,40300.0,41200.0,1782751.0,73449341200.0,60000.0
2024-08-23,VCB,103100.0,108100.0,98200.0,102400.0,6393656.0,654710374400.0,30000.0
2024-05-12,VHM,57100.0,58800.0,55300.0,58100.0,6488326.0,376971740600.0,0.0
2024-10-27,VHM,62000.0,64600.0,59300.0,63900.0,5387053.0,344232686700.0,40000.0
2024-08-20,PLX,60500.0,62800.0,58300.0,60300.0,9142832.0,551312769600.0,45000.0
2024-12-12,VCB,86900.0,89600.0,84200.0,84700.0,4535510.0,384157697000.0,30000.0
2024-07-17,GAS,122900.0,128200.0,116800.0,128200.0,1321878.0,169464759600.0,20000.0
2024-09-11,GAS,127100.0,132500.0,121600.0,130400.0,9185928.0,1197845011200.0,20000.0
2024-04-06,VNM,80600.0,82600.0,78700.0,80700.0,5136784.0,414538468800.0,50000.0
2024-03-24,VCB,99500.0,102300.0,96800.0,98800.0,4116652.0,406725217600.0,30000.0
2024-09-03,GAS,129900.0,133200.0,126600.0,130500.0,6832909.0,891694624500.0,20000.0
2024-03-02,MSN,92800.0,97100.0,88500.0,90400.0,4537580.0,410197232000.0,35000.0
2024-06-26,VHM,63400.0,66000.0,60900.0,62200.0,9696953.0,603150476600.0,40000.0
2024-10-11,MSN,82400.0,84600.0,80200.0,83000.0,7530917.0,625066111000.0,35000.0
2024-03-06,GAS,130700.0,133500.0,130700.0,131400.0,5432447.0,713823535800.0,20000.0
2024-09-25,VNM,82000.0,83100.0,80900.0,81300.0,1415406.0,115072507800.0,50000.0
2024-07-04,FPT,107100.0,112000.0,102200.0,105600.0,1280170.0,135185952000.0,25000.0
2024-11-14,VCB,84900.0,88600.0,81200.0,87500.0,3409720.0,298350500000.0,30000.0
2024-11-19,HPG,22000.0,23000.0,21000.0,22600.0,3909289.0,88349931400.0,100000.0
2024-12-29,HPG,23500.0,24600.0,22300.0,22800.0,6681092.0,152328897600.0,100000.0
2024-10-01,VIC,47300.0,48700.0,46000.0,47800.0,8642815.0,413126557000.0,60000.0
2024-03-10,SAB,160800.0,163300.0,158300.0,163100.0,1743061.0,284293249100.0,15000.0
2024-07-03,SAB,143400.0,148400.0,138300.0,145000.0,2791293.0,404737485000.0,15000.0
2024-05-07,VNM,71900.0,80700.0,69600.0,69900.0,2676510.0,187088049000.0,50000.0
2024-09-21,VNM,82500.0,85400.0,79600.0,84300.0,8362478.0,704956895400.0,50000.0
2024-02-27,SAB,162500.0,169200.0,155800.0,167300.0,8028264.0,1343128567200.0,15000.0
2024-06-13,GAS,110200.0,112900.0,107400.0,108200.0,4655223.0,503695128600.0,20000.0
2024-06-29,VNM,76100.0,77100.0,75100.0,75400.0,6006546.0,452893568400.0,50000.0
2024-05-24,GAS,104600.0,109600.0,99600.0,100800.0,5711389.0,575708011200.0,20000.0
2024-04-28,HPG,24000.0,24500.0,23400.0,24200.0,4941617.0,119587131400.0,100000.0
2024-09-19,GAS,129600.0,132000.0,127300.0,128700.0,759311.0,97723325700.0,20000.0
2024-02-08,VIC,49700.0,50300.0,49100.0,49100.0,5240769.0,257321757900.0,60000.0
2024-11-09,FPT,102500.0,104600.0,100400.0,104500.0,7054741.0,737220434500.0,25000.0
2024-07-11,VHM,64700.0,66900.0,62600.0,62800.0,3161669.0,198552813200.0,40000.0
2024-05-09,MSN,78800.0,80500.0,77100.0,78400.0,7845782.0,615109308800.0,35000.0
2024-02-28,FPT,120900.0,125500.0,116300.0,121900.0,9942493.0,1211989896700.0,25000.0
2024-01-13,VNM,82700.0,84100.0,81400.0,83300.0,2774003.0,231074449900.0,50000.0
2024-11-17,VHM,58100.0,58700.0,57500.0,58600.0,3960687.0,232096258200.0,40000.0
2024-12-06,VIC,41400.0,42300.0,40500.0,41700.0,1140675.0,47566147500.0,60000.0
2024-05-23,VHM,57700.0,58800.0,56700.0,57300.0,2700674.0,154748620200.0,40000.0
2024-02-23,FPT,123600.0,128600.0,118700.0,127500.0,4963706.0,632872515000.0,25000.0
2024-04-12,FPT,104000.0,106800.0,101200.0,105400.0,1870747.0,197176733800.0,25000.0
2024-07-20,SAB,154800.0,158400.0,151200.0,152600.0,7546921.0,1151660144600.0,15000.0
2024-03-29,PLX,56300.0,58200.0,54400.0,57400.0,9573881.0,549540769400.0,45000.0
2024-05-30,VHM,58100.0,60000.0,56200.0,56400.0,1317587.0,74311906800.0,40000.0
2024-06-14,VHM,61800.0,62400.0,61100.0,61700.0,7975359.0,492079650300.0,40000.0
2024-06-29,FPT,104300.0,106500.0,102100.0,105800.0,9751721.0,1031732081800.0,25000.0
2024-03-02,PLX,58500.0,60600.0,56300.0,57900.0,8797317.0,509364654300.0,45000.0
2024-01-31,MSN,93400.0,95900.0,91000.0,95100.0,4944576.0,470229177600.0,35000.0
2024-04-30,VIC,42200.0,42600.0,41700.0,42100.0,7868603.0,331268186300.0,60000.0
2024-08-10,VCB,100800.0,104200.0,97400.0,98300.0,1163957.0,114416973100.0,30000.0
2024-02-28,HPG,27700.0,28000.0,27400.0,28000.0,4179699.0,117031572000.0,100000.0
2024-11-14,SAB,140600.0,146900.0,134200.0,140300.0,7714047.0,1082280794100.0,15000.0
2024-06-18,VIC,41900.0,43200.0,40500.0,42000.0,2754233.0,115677786000.0,60000.0
2024-02-01,GAS,132000.0,137200.0,126800.0,133000.0,2294926.0,305225158000.0,20000.0
2024-11-05,FPT,102000.0,104900.0,99000.0,102400.0,9445556.0,967224934400.0,25000.0
2024-05-22,MSN,76300.0,79700.0,72800.0,78900.0,1058917.0,83548551300.0,35000.0
2024-01-22,VCB,99200.0,102600.0,95900.0,102300.0,3057208.0,312752378400.0,30000.0
2024-01-26,SAB,158400.0,162100.0,154700.0,161200.0,800149.0,128984018800.0,15000.0
2024-08-22,VNM,87100.0,90100.0,84000.0,85400.0,2574774.0,219885699600.0,50000.0
2024-09-08,VIC,49700.0,51000.0,48300.0,48800.0,3939734.0,192259019200.0,60000.0
2024-06-05,GAS,112400.0,114500.0,110400.0,113600.0,9007083.0,1023204628800.0,20000.0
2024-05-29,SAB,138600.0,140300.0,136900.0,139300.0,9434666.0,1314248973800.0,15000.0
2024-02-04,SAB,165900.0,172500.0,159300.0,170600.0,4250487.0,725133082200.0,15000.0
2024-03-20,VHM,69300.0,72700.0,100.0,100.0,6671699.0,667169900.0,40000.0
2024-12-22,SAB,139700.0,143900.0,135500.0,143300.0,4067246.0,582836351800.0,15000.0
2024-07-14,MSN,85900.0,90000.0,81800.0,82900.0,896395.0,74311145500.0,35000.0
2024-10-10,FPT,106900.0,108400.0,105400.0,108000.0,5888908.0,636002064000.0,25000.0
2024-01-15,VNM,84600.0,86800.0,82400.0,83300.0,8512716.0,709109242800.0,50000.0
2024-05-16,SAB,134600.0,140700.0,128500.0,131400.0,9410107.0,1236488059800.0,15000.0
2024-11-17,PLX,49000.0,51200.0,46900.0,48300.0,4307224.0,208038919200.0,45000.0
2024-02-17,VIC,48600.0,49700.0,47400.0,48700.0,6732839.0,327889259300.0,60000.0
2024-04-09,VNM,77700.0,81000.0,74400.0,75900.0,6151669.0,466911677100.0,50000.0
2024-07-13,SAB,149400.0,153500.0,145300.0,145800.0,5172588.0,754163330400.0,15000.0
2024-10-22,VIC,43400.0,44600.0,42200.0,42800.0,8703989.0,372530729200.0,60000.0
2024-08-20,GAS,131900.0,137500.0,126200.0,130200.0,4747573.0,618134004600.0,20000.0
2024-07-10,HPG,25000.0,26100.0,23900.0,24500.0,7154141.0,175276454500.0,100000.0
2024-10-10,VHM,63900.0,66600.0,61300.0,61800.0,7912279.0,488978842200.0,40000.0
2024-04-05,GAS,120800.0,123200.0,118500.0,121000.0,3044913.0,368434473000.0,20000.0
2024-05-23,MSN,74800.0,76700.0,72900.0,74200.0,7283337.0,540423605400.0,35000.0
2024-04-22,VNM,77700.0,80800.0,74600.0,78700.0,7101013.0,558849723100.0,50000.0
2024-09-20,VCB,99500.0,103200.0,95800.0,101200.0,5072124.0,513298948800.0,30000.0
2024-03-08,PLX,59700.0,62200.0,57200.0,57300.0,7577929.0,434215331700.0,45000.0
2024-10-04,MSN,88400.0,91900.0,85000.0,86900.0,7331693.0,637124121700.0,35000.0
2024-01-20,SAB,161200.0,164800.0,157600.0,159600.0,8671015.0,1383893994000.0,15000.0
2024-06-15,GAS,109900.0,112800.0,107000.0,109000.0,9034265.0,984734885000.0,20000.0
2024-06-16,VCB,91200.0,93200.0,89300.0,92700.0,3584768.0,332307993600.0,30000.0
2024-08-15,MSN,90800.0,92100.0,89500.0,90200.0,4898959.0,441886101800.0,35000.0
2024-11-25,VNM,72000.0,73200.0,70900.0,72800.0,4886986.0,355772580800.0,50000.0
2024-03-09,SAB,158600.0,161000.0,156100.0,156300.0,8955065.0,1399676659500.0,15000.0
2024-08-20,VIC,48200.0,48900.0,47500.0,47800.0,3726576.0,178130332800.0,60000.0
2024-03-17,VIC,47400.0,49000.0,45800.0,47700.0,8614890.0,410930253000.0,60000.0
2024-06-27,VHM,63100.0,64700.0,61500.0,63900.0,5555762.0,355013191800.0,40000.0
2024-06-08,MSN,80000.0,83600.0,76300.0,79100.0,9378704.0,741855486400.0,35000.0
2024-04-13,VNM,75700.0,78700.0,72700.0,75000.0,2379228.0,178442100000.0,50000.0
2024-08-13,PLX,59900.0,62700.0,57100.0,59500.0,4725106.0,281143807000.0,45000.0
2024-08-29,VCB,104800.0,109900.0,99700.0,104200.0,580182.0,60454964400.0,30000.0
2024-09-20,PLX,56800.0,57500.0,56000.0,57400.0,7923607.0,454815041800.0,45000.0
2024-04-16,FPT,107900.0,110400.0,107900.0,108700.0,2055969.0,223483830300.0,25000.0
2024-11-29,MSN,75500.0,76800.0,74200.0,75100.0,4376860.0,328702186000.0,35000.0
2024-05-15,MSN,75700.0,79300.0,72100.0,74000.0,7795320.0,576853680000.0,35000.0
2024-06-10,VHM,61200.0,62400.0,60000.0,60800.0,2099621.0,127656956800.0,40000.0
2024-04-21,VNM,73400.0,76700.0,70100.0,72700.0,7071316.0,514084673200.0,50000.0
2024-07-27,VIC,46400.0,47400.0,45300.0,46800.0,3565305.0,166856274000.0,60000.0
2024-03-24,VNM,81500.0,85100.0,77800.0,81400.0,6826621.0,555686949400.0,50000.0
2024-05-23,SAB,134200.0,136600.0,131800.0,134700.0,2490759.0,335505237300.0,15000.0
2024-03-22,VNM,85300.0,88000.0,82500.0,83400.0,8615246.0,718511516400.0,50000.0
2024-12-20,VHM,61400.0,62400.0,60300.0,62000.0,5194387.0,322051994000.0,40000.0
2024-07-07,VIC,45800.0,47700.0,100.0,100.0,7945974.0,794597400.0,60000.0
2024-04-17,VNM,75600.0,77300.0,73800.0,74200.0,5313691.0,394275872200.0,50000.0
2024-10-21,HPG,24000.0,25200.0,22900.0,24500.0,9944733.0,243645958500.0,100000.0
2024-02-18,MSN,91600.0,96000.0,87200.0,89200.0,2665363.0,237750379600.0,35000.0
2024-04-18,VIC,42900.0,44700.0,41100.0,42600.0,5534907.0,235787038200.0,60000.0
2024-07-27,VCB,99000.0,103900.0,94200.0,103400.0,1190030.0,123049102000.0,30000.0
2024-07-26,SAB,161500.0,163800.0,159300.0,162700.0,8228891.0,1338840565700.0,15000.0
2024-02-19,MSN,85800.0,93100.0,85800.0,93000.0,5574144.0,518395392000.0,35000.0
2024-12-07,VIC,41500.0,42600.0,40300.0,41900.0,933274.0,39104180600.0,60000.0
2024-12-20,VNM,74800.0,76500.0,73100.0,73600.0,7726926.0,568701753600.0,50000.0
2024-05-17,HPG,22900.0,23300.0,22600.0,22900.0,9263314.0,212129890600.0,100000.0
2024-12-12,HPG,22600.0,23100.0,22000.0,22500.0,2259147.0,50830807500.0,100000.0
2024-02-19,VHM,71200.0,74000.0,68400.0,73800.0,7888752.0,582189897600.0,40000.0
2024-10-19,GAS,117600.0,123400.0,114400.0,114400.0,2429495.0,277934228000.0,20000.0
2024-07-27,HPG,27100.0,27600.0,26600.0,26700.0,2705556.0,72238345200.0,100000.0
2024-10-30,FPT,102300.0,109750.0,98800.0,100900.0,5479810.0,552912829000.0,25000.0
2024-06-16,PLX,52500.0,54200.0,50900.0,53500.0,3720742.0,199059697000.0,45000.0
2024-10-06,PLX,55600.0,58200.0,52900.0,54700.0,829313.0,45363421100.0,45000.0
2024-02-21,VHM,72400.0,75000.0,69900.0,73000.0,3395014.0,247836022000.0,40000.0
2024-09-24,FPT,112400.0,114300.0,110600.0,113200.0,8740428.0,989416449600.0,25000.0
2024-05-17,FPT,97600.0,100600.0,94500.0,95300.0,1535472.0,146330481600.0,25000.0
2024-02-10,HPG,26800.0,27400.0,26200.0,27300.0,9676118.0,264158021400.0,100000.0
2024-08-31,PLX,58900.0,61700.0,56200.0,59800.0,6742550.0,403204490000.0,45000.0
2024-02-22,PLX,60100.0,62600.0,57700.0,61300.0,2989454.0,183253530200.0,45000.0
2024-07-28,FPT,118900.0,121400.0,116400.0,119000.0,2587363.0,307896197000.0,25000.0
2024-01-28,SAB,157700.0,162600.0,152800.0,158400.0,7277146.0,1152699926400.0,15000.0
2024-02-09,MSN,94400.0,98700.0,90000.0,97200.0,2408604.0,234116308800.0,35000.0
2024-02-11,GAS,129100.0,135200.0,123100.0,132500.0,7891513.0,1045625472500.0,20000.0
2024-04-19,VNM,73900.0,74800.0,73100.0,73600.0,4840019.0,356225398400.0,50000.0
2024-05-06,VCB,88700.0,89700.0,87800.0,89700.0,575097.0,51586200900.0,30000.0
2024-02-04,VNM,87100.0,90900.0,83300.0,85800.0,6813439.0,584593066200.0,50000.0
2024-09-03,VCB,105300.0,107900.0,102600.0,105400.0,8604447.0,906908713800.0,30000.0
2024-03-10,VIC,47400.0,49400.0,45400.0,45600.0,5615175.0,256051980000.0,60000.0
2024-02-12,FPT,124000.0,128000.0,120100.0,122900.0,9594531.0,1179167859900.0,25000.0
2024-10-13,VHM,63100.0,65700.0,60600.0,64800.0,8141267.0,527554101600.0,40000.0
2024-06-28,MSN,83100.0,85800.0,81800.0,85800.0,7007049.0,601204804200.0,35000.0
2024-05-11,VCB,85700.0,87600.0,83800.0,85300.0,4879673.0,416236106900.0,30000.0
2024-07-03,GAS,121300.0,125600.0,117000.0,120600.0,7782797.0,938605318200.0,20000.0
2024-05-11,VIC,40800.0,41300.0,40400.0,40400.0,7625476.0,308069230400.0,60000.0
2024-10-10,MSN,86900.0,90600.0,83200.0,87600.0,6886452.0,603253195200.0,35000.0
